,0,1
225,1401,508
226,1402,512
227,1406,516
228,1408,519
229,1410,521
230,1426,525
231,1448,527
232,1452,530
233,1454,532
234,1462,537
235,1471,538
236,1483,541
237,1489,542
238,1496,544
239,1503,550
240,1508,551
241,1510,553
242,1519,555
243,1524,556
244,1538,558
245,1557,560
246,1562,562
247,1562,563
248,1571,565
249,1578,566
250,1580,568
251,1603,569
252,1620,570
253,1620,574
254,1622,577
255,1623,581
256,1630,583
257,1641,586
258,1650,587
259,1652,588
260,1660,590
261,1661,591
262,1673,597
263,1673,599
264,1686,600
265,1688,602
266,1688,603
267,1697,605
268,1703,607
269,1708,608
270,1721,609
271,1726,610
272,1739,612
273,1749,615
274,1754,618
275,1756,621
276,1793,623
277,1793,625
278,1798,626
279,1798,627
280,1800,630
281,1806,631
282,1813,632
283,1826,633
284,1847,636
285,1852,638
286,1888,640
287,1898,641
288,1901,644
289,1923,646
290,1949,648
291,1971,652
292,1975,653
293,1978,654
294,1980,655
295,1985,656
296,1990,657
297,2000,658
298,2007,659
299,2013,660
300,2035,661
301,2036,662
302,2046,663
303,2059,664
304,2064,665
305,2065,666
306,2069,667
307,2083,668
308,2089,670
309,2095,671
310,2105,672
311,2112,673
312,2115,674
313,2121,676
314,2122,678
315,2134,679
316,2141,680
317,2153,681
318,2156,683
319,2162,684
320,2164,685
321,2178,687
322,2180,688
323,2182,689
324,2187,690
325,2198,691
326,2201,692
327,2228,694
328,2230,695
329,2243,696
330,2261,697
331,2263,698
332,2294,700
333,2295,701
334,2298,702
335,2302,703
336,2315,706
337,2321,707
338,2330,709
339,2333,710
340,2365,713
341,2372,714
342,2373,716
343,2376,717
344,2385,718
345,2394,721
346,2409,723
347,2409,724
348,2423,725
349,2435,727
350,2447,729
351,2456,731
352,2471,733
353,2486,734
354,2489,736
355,2492,737
356,2494,738
357,2519,739
358,2524,740
359,2526,742
360,2543,744
361,2545,746
362,2548,748
363,2559,749
364,2567,750
365,2595,751
366,2604,752
367,2608,754
368,2609,755
369,2611,756
370,2617,757
371,2619,760
372,2624,762
373,2629,763
374,2642,764
375,2657,765
376,2658,767
377,2674,768
378,2676,771
379,2681,772
380,2697,774
381,2710,776
382,2712,778
383,2718,780
384,2731,781
385,2740,782
386,2746,784
387,2763,787
388,2764,788
389,2772,789
390,2784,791
391,2784,794
392,2799,796
393,2815,798
394,2819,799
395,2830,801
396,2843,802
397,2861,804
398,2872,808
399,2872,812
400,2891,814
401,2902,816
402,2910,817
403,2920,818
404,2936,819
405,2938,822
406,2960,826
407,2964,827
408,2967,828
409,2970,830
410,2978,832
411,2985,833
412,2993,834
413,3002,836
414,3020,837
415,3023,838
416,3037,841
417,3041,845
418,3047,846
419,3068,848
420,3076,850
421,3080,852
422,3084,854
423,3087,856
424,3117,857
425,3122,858
426,3124,860
427,3141,863
428,3148,866
429,3148,868
430,3153,869
431,3154,871
432,3164,872
433,3165,874
434,3172,875
435,3196,877
436,3207,879
437,3219,881
438,3221,882
439,3230,883
440,3246,885
441,3257,886
442,3266,889
443,3285,890
444,3287,891
445,3291,893
446,3294,894
447,3298,895
448,3303,896
449,3329,898
450,3333,899
451,3333,903
452,3348,905
453,3353,906
454,3357,908
455,3360,910
456,3372,911
457,3384,915
458,3385,917
459,3401,919
460,3421,921
461,3433,923
462,3439,926
463,3447,927
464,3471,928
465,3475,929
466,3478,930
467,3491,932
468,3493,933
469,3494,936
470,3504,939
471,3536,941
472,3568,943
473,3577,944
474,3592,948
475,3601,950
476,3653,951
477,3670,952
478,3693,953
479,3705,954
480,3735,957
481,3765,958
482,3781,959
483,3819,960
484,3821,962
485,3846,963
486,3856,964
487,3868,965
488,3872,967
489,3911,968
490,3947,969
491,3953,970
492,3958,971
493,4056,972
494,4080,974
495,4103,975
496,4131,977
497,4179,978
498,4195,979
499,4244,980
500,4252,981
501,4261,983
502,4317,988
503,4371,989
504,4472,990
505,4523,993
506,4581,994
507,4646,997
508,4711,998
509,4774,999
510,4778,1000
