,0,1
405,23407,869
406,23413,872
407,23438,874
408,23535,875
409,23544,877
410,23606,878
411,23808,881
412,23914,883
413,23915,884
414,24137,887
415,24148,891
416,24154,894
417,24165,896
418,24176,898
419,24358,901
420,24549,903
421,24558,905
422,24674,906
423,24696,907
424,24704,910
425,24709,911
426,24714,913
427,24904,914
428,24906,916
429,25224,918
430,25439,919
431,25449,920
432,25454,924
433,25594,927
434,25816,931
435,26003,934
436,26006,937
437,26013,940
438,26024,941
439,26034,943
440,26043,945
441,26119,946
442,26119,947
443,26143,948
444,26232,952
445,26376,954
446,26513,959
447,27106,960
448,27107,962
449,27241,964
450,27502,965
451,27611,967
452,27980,970
453,28421,971
454,28610,974
455,28619,978
456,29007,979
457,29168,982
458,29177,985
459,29197,986
460,29198,987
461,29737,989
462,29745,991
463,30546,993
464,30915,996
465,31284,997
466,31763,998
467,32137,1000
