,0,1
186,3593,308
187,3627,309
188,3659,311
189,3690,313
190,3721,314
191,3756,317
192,3786,321
193,3787,324
194,3816,325
195,3828,326
196,3847,328
197,3858,329
198,3886,330
199,3888,331
200,3934,332
201,3948,333
202,3950,334
203,3982,335
204,4028,336
205,4074,337
206,4099,338
207,4120,339
208,4166,340
209,4188,341
210,4214,342
211,4225,343
212,4258,344
213,4258,345
214,4291,348
215,4304,350
216,4323,353
217,4351,354
218,4364,355
219,4384,356
220,4409,357
221,4416,359
222,4483,360
223,4504,361
224,4595,363
225,4640,365
226,4688,367
227,4702,368
228,4779,369
229,4811,370
230,4844,374
231,4905,376
232,4910,377
233,4932,381
234,4959,382
235,4987,386
236,5015,389
237,5285,390
238,5296,392
239,5316,394
240,5341,395
241,5386,397
242,5521,398
243,5636,399
244,5732,401
245,5779,402
246,5863,403
247,5870,404
248,5917,405
249,5944,408
250,5977,409
251,5999,411
252,6012,412
253,6025,414
254,6047,415
255,6107,416
256,6117,421
257,6133,422
258,6136,424
259,6152,426
260,6164,427
261,6227,430
262,6355,433
263,6377,434
264,6410,435
265,6442,436
266,6674,437
267,6709,438
268,6777,439
269,6811,440
270,6829,442
271,6866,445
272,6876,446
273,6884,447
274,6919,448
275,6924,449
276,6955,450
277,6966,454
278,7017,456
279,7019,458
280,7028,459
281,7115,460
282,7163,461
283,7164,463
284,7200,464
285,7213,466
286,7214,469
287,7266,471
288,7273,474
289,7279,475
290,7287,476
291,7312,480
292,7316,481
293,7321,482
294,7356,484
295,7375,486
296,7398,488
297,7435,491
298,7515,492
299,7541,493
300,7560,495
301,7594,496
302,7596,497
303,7627,498
304,7709,499
305,7715,500
306,7766,503
307,7790,504
308,7816,505
309,7840,506
310,7867,507
311,7955,508
312,7979,510
313,8035,511
314,8071,513
315,8075,514
316,8145,515
317,8178,517
318,8220,519
319,8232,520
320,8242,521
321,8286,522
322,8297,524
323,8328,525
324,8341,526
325,8372,528
326,8411,529
327,8448,530
328,8500,531
329,8525,533
330,8562,535
331,8574,537
332,8602,538
333,8620,539
334,8633,540
335,8639,542
336,8715,544
337,8755,545
338,8793,548
339,8873,550
340,8955,551
341,9002,552
342,9087,554
343,9124,555
344,9131,556
345,9175,557
346,9226,558
347,9231,560
348,9264,561
349,9267,562
350,9274,563
351,9294,565
352,9301,567
353,9313,568
354,9342,569
355,9393,570
356,9407,572
357,9448,574
358,9481,575
359,9500,576
360,9541,578
361,9549,579
362,9606,580
363,9675,582
364,9696,584
365,9708,585
366,9775,586
367,9795,587
368,10066,588
369,10101,590
370,10191,591
371,10252,594
372,10281,595
373,10312,596
374,10319,601
375,10376,602
376,10642,603
377,10677,604
378,10709,607
379,10712,608
380,10742,609
381,10747,611
382,10774,612
383,10783,614
384,10807,615
385,10819,617
386,10854,620
387,11106,625
388,11109,626
389,11141,627
390,11177,628
391,11199,629
392,11213,630
393,11215,631
394,11251,632
395,11261,634
396,11289,635
397,11290,636
398,11316,637
399,11332,638
400,11337,639
401,11408,642
402,11426,643
403,11461,644
404,11483,645
405,11538,646
406,11592,647
407,11615,648
408,11705,649
409,11737,651
410,11807,652
411,11843,653
412,11885,654
413,11900,655
414,11914,657
415,11957,658
416,11982,659
417,12012,660
418,12016,661
419,12052,662
420,12087,664
421,12122,666
422,12126,668
423,12181,672
424,12238,674
425,12262,675
426,12289,677
427,12296,679
428,12299,681
429,12301,682
430,12355,683
431,12357,686
432,12416,688
433,12421,690
434,12422,692
435,12455,696
436,12485,697
437,12485,698
438,12497,699
439,12513,700
440,12534,701
441,12536,702
442,12574,703
443,12593,704
444,12612,706
445,12616,708
446,12652,709
447,12653,711
448,12696,712
449,12713,714
450,12720,715
451,12735,716
452,12776,717
453,12778,720
454,12779,721
455,12817,722
456,12908,723
457,12973,724
458,12986,725
459,13057,727
460,13094,728
461,13103,729
462,13108,730
463,13129,731
464,13169,733
465,13200,734
466,13238,735
467,13273,737
468,13310,738
469,13344,740
470,13347,742
471,13384,743
472,13796,744
473,13851,745
474,14102,747
475,14133,749
476,14145,750
477,14190,752
478,14235,753
479,14325,754
480,14325,755
481,14360,757
482,14371,758
483,14417,760
484,14437,762
485,14455,763
486,14521,764
487,14588,766
488,14602,767
489,14696,768
490,14742,769
491,14809,770
492,14868,771
493,14921,772
494,14937,773
495,15020,774
496,15034,775
497,15036,777
498,15096,778
499,15137,779
500,15155,782
501,15189,783
502,15290,784
503,15376,786
504,15389,787
505,15399,789
506,15412,790
507,15415,792
508,15455,794
509,15494,795
510,15532,796
511,15551,797
512,15727,798
513,15785,799
514,15854,801
515,15927,803
516,16003,805
517,16013,806
518,16111,808
519,16215,809
520,16289,810
521,16340,811
522,16360,812
523,16379,813
524,16511,815
525,16631,817
526,16840,819
527,17014,822
528,17103,823
529,17195,824
530,17322,825
531,17398,826
532,17441,827
533,18187,828
534,18780,830
535,18940,831
536,19229,832
537,19233,833
538,19317,834
539,19396,835
540,20918,836
541,21844,837
542,22074,839
543,22381,840
544,22566,841
545,22614,843
546,25373,844
547,25420,846
548,25517,847
549,25565,848
550,26618,849
551,26779,850
552,27333,851
553,27463,852
554,27514,853
555,27920,854
556,30475,855
557,30962,856
558,31015,857
559,31123,858
560,31288,859
561,32189,860
562,32243,861
563,32484,862
564,32576,864
565,32711,865
566,32758,866
567,32773,867
568,33024,868
569,33115,869
570,33515,870
571,34169,871
572,34763,873
573,35102,874
574,35317,875
575,36362,876
576,36638,877
577,36711,878
578,36854,879
579,36923,880
580,36991,881
581,37134,883
582,37428,884
583,37542,885
584,38445,886
585,38618,887
586,39661,889
587,39789,890
588,39817,891
589,40060,893
590,40471,894
591,40639,895
592,40813,896
593,41494,897
594,41524,898
595,41923,899
596,42009,900
597,42096,903
598,42185,904
599,42351,905
600,42825,906
601,43193,909
602,43475,910
603,44053,911
604,44061,912
605,44558,913
606,44763,914
607,45874,915
608,48014,916
609,48903,917
610,51338,918
611,51784,919
612,53408,921
613,54052,922
614,56023,924
615,56654,925
616,58663,926
617,66103,927
618,66701,928
619,69570,929
620,70178,930
621,70830,931
622,80234,932
