,0,1
539,6626,721
540,6673,722
541,6803,723
542,6817,724
543,6866,725
544,6882,727
545,6903,728
546,6924,729
547,6983,730
548,7056,731
549,7207,732
550,7377,733
551,7398,734
552,7408,735
553,7629,736
554,7749,737
555,7774,738
556,7797,739
557,7838,740
558,8009,741
559,8046,742
560,8054,743
561,8249,744
562,8539,746
563,8649,747
564,8841,748
565,9014,749
566,9071,750
567,9131,752
568,9257,753
569,9814,754
570,13059,755
571,21346,756
572,25587,757
573,27433,758
574,39257,759
575,47538,760
576,50586,761
577,50929,762
578,59933,763
579,76574,764
580,83365,765
581,85205,766
