,0,1
411,77141,783
412,77168,784
413,77617,785
414,77641,786
415,77693,787
416,77849,789
417,77945,790
418,78294,792
419,78308,794
420,78326,795
421,78341,797
422,78952,799
423,79986,800
424,80014,801
425,80020,802
426,80079,803
427,80252,804
428,80358,806
429,80727,809
430,81087,810
431,81121,811
432,81186,813
433,81492,814
434,81562,816
435,81572,817
436,81616,818
437,81684,819
438,81752,820
439,81784,821
440,82153,824
441,82210,825
442,82267,826
443,82792,828
444,82807,830
445,83057,832
446,83100,833
447,83627,836
448,83659,837
449,83935,840
450,83970,841
451,84042,844
452,84043,845
453,84276,846
454,85203,847
455,85236,848
456,85948,849
457,86135,850
458,86286,852
459,86883,853
460,87969,854
461,89553,856
