,0,1
198,16058,255
199,16080,257
200,16099,263
201,16415,264
202,16439,265
203,16478,266
204,16638,267
205,16736,268
206,16951,269
207,17185,270
208,17410,271
209,17458,273
210,17479,274
211,17558,275
212,17721,276
213,17722,277
214,17924,278
215,18090,279
216,18294,280
217,18506,281
218,18529,282
219,18552,283
220,18591,284
221,18643,285
222,18676,286
223,18919,287
224,18935,288
225,18954,290
226,18957,291
227,18975,292
228,18976,293
229,19017,294
230,19264,295
231,19272,296
232,19305,297
233,19573,298
234,19585,299
235,19588,301
236,19620,302
237,19761,303
238,19785,304
239,19785,306
240,19789,307
241,19827,308
242,19933,309
243,20069,311
244,20215,312
245,20291,313
246,20307,314
247,20318,315
248,20319,316
249,20327,317
250,20346,318
251,20507,319
252,20623,320
253,20713,321
254,20913,322
255,21507,323
256,21658,324
257,21726,326
258,22191,327
259,22203,328
260,22318,329
261,22343,330
262,22367,331
263,22370,333
264,22420,334
265,22674,335
266,22705,336
267,22776,337
268,22958,339
269,22963,340
270,23013,341
271,23042,342
272,23071,344
273,23308,347
274,23337,349
275,23394,352
276,23526,354
277,23531,355
278,23540,356
279,23610,357
280,23803,358
281,24189,360
282,24809,362
283,24827,363
284,24846,364
285,24975,365
286,25241,366
287,25260,367
288,25385,371
289,25436,372
290,25531,373
291,25647,374
292,25708,378
293,25738,379
294,25836,380
295,26129,381
296,26188,384
297,26251,386
298,26313,387
299,26327,389
300,26439,391
301,26556,393
302,26560,394
303,26614,396
304,26767,397
305,26787,398
306,26797,399
307,26856,400
308,26996,401
309,27278,402
310,27371,403
311,27445,404
312,27861,406
313,28696,407
314,28860,408
315,29019,409
316,29257,411
317,30004,412
318,30216,413
319,30387,414
320,30389,415
321,30484,416
322,30764,418
323,31056,419
324,31135,420
325,31252,421
326,31461,422
327,31665,423
328,31693,425
329,31694,426
330,31882,427
331,32262,429
332,32266,431
333,32412,432
334,33057,433
335,33377,435
336,33651,436
337,33662,437
338,33850,439
339,33858,440
340,33893,442
341,33909,443
342,33944,444
343,34052,445
344,34066,446
345,34092,448
346,34105,449
347,34299,450
348,34302,451
349,34305,452
350,34317,453
351,34349,454
352,34609,455
353,34682,456
354,34683,457
355,34742,458
356,34998,459
357,35594,461
358,35678,462
359,35779,463
360,35832,464
361,35912,465
362,35940,466
363,35954,468
364,35968,469
365,36016,470
366,36203,471
367,36522,472
368,36550,473
369,36573,474
370,36603,475
371,36834,477
372,36891,478
373,37102,479
374,37162,480
375,37196,481
376,37223,482
377,37251,483
378,37781,484
379,37795,488
380,37814,493
381,38195,494
382,38479,495
383,38510,496
384,38574,500
385,38595,503
386,38614,505
387,38634,506
388,38725,508
389,38786,510
390,38835,515
391,38854,520
392,38874,524
393,38896,526
394,38913,528
395,38935,530
396,39086,531
397,39354,532
398,39386,533
399,39495,536
400,39500,537
401,39550,538
402,39604,539
403,39738,540
404,39821,541
405,40144,542
406,40210,544
407,40232,545
408,40257,546
409,40282,548
410,40291,549
411,40688,550
412,40710,551
413,41094,552
414,41271,556
415,41296,557
416,41415,560
417,41601,561
418,41625,562
419,41652,563
420,41694,564
421,41818,565
422,41841,566
423,42021,567
424,42352,568
425,42384,569
426,42406,570
427,42595,571
428,42615,572
429,43306,573
430,43376,575
431,43758,576
432,43852,577
433,44141,578
434,44238,579
435,44430,581
436,44449,582
437,44464,583
438,44662,585
439,44699,586
440,44701,587
441,44856,588
442,44865,589
443,44873,590
444,44932,591
445,45007,592
446,45069,593
447,45282,594
448,45465,597
449,45486,601
450,45685,602
451,45789,603
452,45885,606
453,45887,607
454,45925,609
455,45996,611
456,46049,612
457,46125,616
458,46145,617
459,46167,621
460,46256,623
461,46312,624
462,46371,626
463,46387,627
464,46546,628
465,46567,631
466,46628,632
467,46787,633
468,46811,634
469,46889,635
470,46949,636
471,47137,637
472,47197,638
473,47198,639
474,47268,640
475,47332,641
476,47642,642
477,47720,643
478,47921,644
479,48099,645
480,48336,646
481,48365,648
482,48390,649
483,48446,650
484,48679,651
485,49088,652
486,49573,654
487,50162,655
488,50391,656
489,50490,657
490,50564,658
491,50722,659
492,50969,660
493,51134,661
494,51250,662
495,51283,663
496,51324,664
497,51359,667
498,51457,669
499,51892,670
500,52065,671
501,52587,672
502,52764,674
503,52801,675
504,53327,676
505,53372,677
506,53773,678
507,53902,679
508,53947,681
509,53963,682
510,53983,683
511,54103,684
512,54226,685
513,54324,686
514,54340,688
515,54372,689
516,54404,690
517,54619,691
518,54683,693
519,54715,694
520,54737,695
521,54918,696
522,54922,697
523,54953,698
524,55352,699
525,55562,700
526,55579,701
527,55618,703
528,55774,705
529,55783,706
530,55807,707
531,55937,708
532,55978,709
533,55997,710
534,56176,711
535,56185,712
536,56243,713
537,56255,716
538,56260,717
539,56279,718
540,56361,719
541,56375,720
542,56376,721
543,56932,723
544,57146,724
545,57516,725
546,57736,726
547,57794,728
548,57889,729
549,58061,730
550,58078,731
551,58096,732
552,58348,734
553,59358,736
554,59979,737
555,60165,739
556,60455,740
557,61210,741
558,61352,742
559,61562,743
560,61616,744
561,61633,745
562,61906,746
563,61940,747
564,61968,748
565,62473,749
566,62564,751
567,62655,752
568,62885,754
569,63305,755
570,63326,756
571,63347,757
572,63657,759
573,63925,760
574,64415,761
575,64669,762
576,64948,763
577,64986,764
578,65233,765
579,66095,769
580,66294,774
581,66405,775
582,67034,780
583,67507,781
584,67956,784
585,68485,785
586,68531,786
587,68695,789
588,69049,790
589,69419,791
590,69988,792
591,70347,793
592,70498,794
593,70510,795
594,70713,798
595,71091,802
596,71653,805
597,72165,806
598,72203,807
599,72688,808
600,72721,810
601,72786,811
602,73003,812
603,73423,813
604,74079,814
605,74774,815
606,75331,816
607,75345,817
608,76445,819
609,77032,820
610,77661,821
611,77788,822
612,78264,823
613,79062,825
614,79107,826
615,80491,827
616,80949,828
617,81204,829
618,81364,830
619,82452,832
620,82872,833
621,82954,834
622,84219,835
623,84295,836
624,84706,840
625,84788,841
626,84984,842
627,85625,844
